x,y,i,j,z_ml,z_dft,gap,correction,Mo_strain,W_strain
0.9470250860849762,13.298206244829725,0.7175472528459346,0.19982456527696066,6.6397733782654615,6.63977337826546,0.2482249717445304,0.14910494940309216,-0.0007056217102666579,0.0026861707409637447
1.0016728460300028,54.79756745328044,0.14781488732999387,0.49051128543243805,6.492440233552893,6.492440233552895,0.24959689189734846,0.1304425941439853,0.0019422261587485588,-0.0009011823523477898
1.1717129852540404,16.604860581977942,0.666569981713267,0.22648771243122356,6.58713661887848,6.58713661887848,0.2521544500019366,0.14410151532310111,-1.6194781161733986e-05,0.0015398278667804416
1.2210608100682245,58.11172342569523,0.09205482842916475,0.518083620222228,6.505581541743361,6.505581541743359,0.25443364659934475,0.13282410217574425,0.0016522139423983282,-0.0007548467613354839
1.3996825031317839,19.907258672313468,0.6191790329933512,0.2515109395991819,6.5478616845517195,6.547861684551718,0.25166122556493753,0.13853994725509655,0.000685774032472838,0.0006552130496110094
1.4384917236879067,61.426400837634056,0.03501150184016497,0.5454216350065711,6.500083548586179,6.500083548586179,0.2655676068081535,0.13352931626428244,0.0015776205211910329,-0.0007547942268519188
1.6310081260297125,23.207616584561908,0.5749041475424397,0.275411465900772,6.520868656751166,6.520868656751169,0.2500245437216684,0.13430833718589918,0.0013171467467550822,-6.999789371766009e-05
1.8651594601374055,26.507175353812926,0.5328588036400457,0.2985477194804328,6.5013525547141455,6.5013525547141455,0.24751880731377962,0.13065771414512817,0.0018720541231007706,-0.0007193118849538389
10.141990610773394,20.968412156268208,0.6149197945180864,0.38841637436038423,6.547365360684765,6.547365360684765,0.2660331554397396,0.13652758104305973,0.00102439617740774,0.00015327560818837802
10.371691729228028,24.26382853840343,0.5738245948712347,0.40916977152906703,6.537754888694513,6.537754888694515,0.2646006327909225,0.13478425716353715,0.0013020655771749184,-0.00020556416363714074
10.602990753176242,27.55890150256007,0.5338098437844716,0.42924646196082106,6.525859069456896,6.525859069456896,0.26274279808147016,0.13348324291974512,0.0015314760168704776,-0.0005587019157535735
10.834937002564905,30.85378652519223,0.4941195468319018,0.4488810746446973,6.508605644877582,6.5086056448775835,0.26097379563890954,0.13225303438242864,0.0017326108792891425,-0.000831564272174632
11.067219175339675,34.14949767536418,0.45422321790510956,0.4685207625751611,6.4842274121060655,6.4842274121060655,0.2596146263275091,0.1310428518480783,0.001909020281634775,-0.001017288294199569
11.300094904131726,37.446485326882836,0.4136905735037233,0.4886837291660373,6.4478242664062755,6.4478242664062755,0.25894969978767957,0.12996711688811557,0.0020569245034438525,-0.0011482207205089968
11.532850476086821,40.74497574817341,0.3721768933876651,0.5095214880787294,6.455672674505633,6.45567267450563,0.2559715706228758,0.12894429606829694,0.0021912551451901737,-0.0012377009819707927
11.765218382612403,44.04466085652204,0.32949124564027293,0.5313876642735712,6.467361260751137,6.467361260751138,0.25286698160487886,0.12841615667244988,0.002244178163477897,-0.0012145914181583995
11.807765298239666,2.5772784664340946,0.9023165687720127,0.28614554224805744,6.660481046184561,6.6604810461845645,0.2582327141764389,0.1506424740432608,-0.0009553690463092237,0.0029666585257646376
11.996191006836783,47.346384058905755,0.28499142429980096,0.5542466053415837,6.484668746144628,6.484668746144628,0.25104950550610294,0.12941287918287347,0.002069684466450418,-0.0009723667678813811
12.021539306726437,5.900080922402693,0.8417448555939353,0.31657554189454645,6.634968557875586,6.634968557875583,0.2614814557015894,0.1493152800936841,-0.0006713043041871888,0.0023985528742524933
12.222960529014273,50.65101298097796,0.23650843019662757,0.5786797680150946,6.506213727595423,6.506213727595423,0.24992631990620384,0.1313594796733364,0.0017529907555687316,-0.000546844017020569
12.237852003706754,9.2157218464799,0.7854639522717575,0.3453673791706657,6.600352294523148,6.60035229452315,0.2681345211967915,0.1459608862111692,-0.0002027427275213594,0.0016195981557699983
12.444219182108993,53.96025918550389,0.1838957178536569,0.6046304004342813,6.52851182059884,6.528511820598842,0.2503217274119014,0.13367313485258925,0.0013750933224445333,-3.450386189983915e-05
12.457147996505725,12.523762370256396,0.733728834735733,0.37185973399505223,6.56880254463859,6.568802544638595,0.2732212063319345,0.14249204656808812,0.00027315942447364865,0.0008969544101454312
12.662225905336356,57.27391741979175,0.12738551651401356,0.6319259092529714,6.546320208457207,6.546320208457207,0.2522818202139884,0.13612850421078615,0.0010446090057369393,0.0002378523140591848
12.679975455729545,15.825178079740915,0.6863351870714635,0.39617074954471876,6.5473525272936755,6.547352527293677,0.2756994045220308,0.13875822220900358,0.0007305613611461578,0.0003760834787144226
12.878160106374457,60.58963809836758,0.06811984864582589,0.6600033252583883,6.550375627991292,6.550375627991292,0.2561597554471894,0.13756493881569132,0.0008820339786110322,0.0002788698375255122
12.90571224330581,19.12257935351133,0.6426481450197826,0.41845218686038704,6.536807901480161,6.536807901480159,0.27583107289956055,0.1361886472409326,0.001081339074395269,7.213092927636105e-05
13.134169140174128,22.418344059641285,0.6011967960837282,0.43968746252540813,6.531063566769571,6.531063566769575,0.2746201740616444,0.13515883468414558,0.0012572747753287435,-0.00018565220989782654
13.36466730601642,25.71347641466194,0.5609142752860204,0.46009725455390615,6.524093216349193,6.524093216349193,0.27290872857435644,0.13459287286373733,0.0013856648162192662,-0.00044923783183829866
13.5958183825401,29.008186131863084,0.5211808414147284,0.4797652020363404,6.5131140323095735,6.513114032309572,0.2707701273388883,0.13391947803989612,0.0015190904052683493,-0.0006884943333890628
13.82677995081563,32.30277185049916,0.48164345373934564,0.498916976447703,6.495684317140514,6.495684317140514,0.2695515711176838,0.13330093160598422,0.0016235721183553375,-0.0008383959022770695
